group,names,scores,logfoldchanges,pvals,pvals_adj
0,HMGB2,32.958076,4.807487,3.241052766958642e-238,6.482105533917285e-235
0,H2AFZ,29.228266,2.3240187,8.483727297327827e-188,8.483727297327827e-185
0,UBE2C,26.48746,5.436807,1.3518203147655086e-154,9.012135431770057e-152
0,TOP2A,25.743156,5.353677,3.8455849341280092e-146,1.9227924670640045e-143
0,NUSAP1,25.152637,4.768265,1.3223700488581166e-139,5.289480195432466e-137
0,TYMS,24.816921,3.6883094,5.887728496487134e-136,1.9625761654957114e-133
0,CKS1B,24.619762,2.8278346,7.760671579228541e-134,2.2173347369224404e-131
0,CKS2,24.402372,2.879832,1.6138307016012052e-131,4.034576754003013e-129
0,ZWINT,23.7212,4.255304,2.179118845484071e-124,4.842486323297936e-122
0,H2AFX,23.207457,2.5966363,3.828569281405927e-119,7.657138562811854e-117
1,CST3,73.08905,3.2778957,0.0,0.0
1,AMH,70.29346,5.2394824,0.0,0.0
1,CTSV,67.206116,4.089281,0.0,0.0
1,SERPINA5,67.05486,3.9600997,0.0,0.0
1,HSPA1A,65.03305,3.724397,0.0,0.0
1,CKB,63.70895,3.3719413,0.0,0.0
1,SERPINF1,63.36995,3.603862,0.0,0.0
1,CD83,62.15896,4.2511125,0.0,0.0
1,DNAJB1,62.14861,3.2314298,0.0,0.0
1,EGR2,60.15344,3.7436504,0.0,0.0
10,H19,49.604164,4.9734926,0.0,0.0
10,COL3A1,46.397808,4.162546,0.0,0.0
10,COL1A1,45.301826,3.6746893,0.0,0.0
10,TSHZ2,42.759647,3.998838,0.0,0.0
10,MEG3,42.4616,3.0995717,0.0,0.0
10,MMP2,41.58615,4.182451,0.0,0.0
10,C7,41.395195,4.6392994,0.0,0.0
10,SPARCL1,40.218742,4.83066,0.0,0.0
10,LTBP4,39.120983,3.715208,0.0,0.0
10,MALAT1,38.166454,1.2143235,0.0,0.0
11,PCSK1N,10.709416,5.222763,9.193928873518246e-27,1.8387857747036494e-23
11,ELAVL2,10.263025,7.357836,1.0341465814043234e-24,4.1365863256172934e-22
11,DCAF4L1,9.478926,9.093111,2.569147883863005e-21,7.340422525322871e-19
11,PRAME,8.779058,5.0498433,1.6484858297432321e-18,3.2969716594864644e-16
11,UTF1,8.422873,5.013872,3.673629237915113e-17,6.122715396525188e-15
11,GTSF1,8.412524,9.5235815,4.012796314512658e-17,6.173532791557936e-15
11,HERC5,7.913237,2.8777,2.507814813678454e-15,3.1347685170980675e-13
11,DDX4,7.778328,11.798996,7.34894038147671e-15,8.1654893127519e-13
11,STK31,7.7529306,8.988261,8.979563243774477e-15,9.45217183555208e-13
11,PIWIL2,7.6177306,6.3324776,2.5817440800828787e-14,2.347040072802617e-12
12,GADD45A,19.927668,2.5323226,2.3422424986069074e-88,4.6844849972138144e-85
12,RND3,17.247295,2.4204211,1.1725961453994023e-66,5.862980726997012e-64
12,FTL,16.878014,1.1031315,6.530538071207494e-64,2.6122152284829975e-61
12,CAVIN1,16.724255,2.0284226,8.726124433917279e-63,2.908708144639093e-60
12,KLF6,16.23801,1.6738795,2.715934655966979e-59,7.759813302762797e-57
12,HSP90AA1,15.0149145,1.2398623,5.863741202306292e-51,1.0661347640556895e-48
12,MAFF,14.879884,2.1512291,4.452710892101188e-50,7.421184820168647e-48
12,HSPH1,14.315739,1.7042791,1.745008773201824e-46,2.492869676002606e-44
