group,names,scores,logfoldchanges,pvals,pvals_adj
0,TMSB4X,11.226859,4.8050914,3.0098879957600793e-29,1.5842899517922778e-25
0,CD74,11.216029,10.508005,3.4020689548874283e-29,1.5842899517922778e-25
0,ARHGDIB,11.203845,10.404781,3.9041325974389834e-29,1.5842899517922778e-25
0,SRGN,11.197527,11.051807,4.192732534636899e-29,1.5842899517922778e-25
0,ITGB2,11.186697,10.370431,4.7375414493234293e-29,1.5842899517922778e-25
0,HCLS1,11.185344,9.919459,4.810402885220526e-29,1.5842899517922778e-25
0,FCER1G,11.180831,9.796809,5.061398230361893e-29,1.5842899517922778e-25
0,B2M,11.129839,7.7425704,8.979806379255509e-29,2.1497619053418814e-25
0,LAPTM5,11.125326,10.6963005,9.446003170583186e-29,2.1497619053418814e-25
0,AIF1,11.121942,11.468695,9.811336339472783e-29,2.1497619053418814e-25
1,HBE1,10.448514,7.89854,1.488391405068994e-25,3.261214407646673e-21
1,HBZ,10.342921,7.325751,4.505905832130007e-25,4.93644513439003e-21
1,TXN,10.212524,3.3359897,1.742713860939819e-24,1.2728201135684125e-20
1,RPS14,10.066536,2.1097782,7.766510260342258e-24,4.2543001578589806e-20
1,SNRPD2,9.856768,1.8043816,6.407906994472941e-23,2.808073003117932e-19
1,SLIRP,9.617234,1.9774418,6.762485753149699e-22,2.469547088954384e-18
1,PSMB6,9.563848,2.7280214,1.1345863930469117e-21,3.4975945157521165e-18
1,RBM8A,9.543296,2.0034866,1.383638238284901e-21,3.4975945157521165e-18
1,TCL1A,9.523453,5.995672,1.6751873527541322e-21,3.4975945157521165e-18
1,CRIP1,9.51046,5.493755,1.8982074730210485e-21,3.4975945157521165e-18
10,KIT,10.7482815,4.4522023,6.0375726299834004e-27,1.322892538955663e-22
10,FAM162B,10.530532,4.36354,6.248065616917511e-26,6.845068286613979e-22
10,TFCP2L1,10.377171,4.4029717,3.149713583433609e-25,2.3004458108871267e-21
10,MKRN1,10.155568,3.2690456,3.1298227475865546e-24,1.714438655559225e-20
10,TUBA1C,9.916538,3.5713751,3.527808749757061e-23,1.5459563503185392e-19
10,PODXL,9.833804,4.3766255,8.05187486915424e-23,2.9398780053457196e-19
10,MLEC,9.8077545,3.322552,1.0426282278866618e-22,2.9398780053457196e-19
10,UPP1,9.804819,3.548884,1.0733888933761926e-22,2.9398780053457196e-19
10,RPSA,9.766295,1.8826089,1.5709095584961866e-22,3.824466592912216e-19
10,LOXL2,9.689248,3.7245896,3.3498466428547974e-22,7.339848979159147e-19
11,ANPEP,6.6427264,9.959615,3.0793259724546277e-11,1.061986672541769e-07
11,MMP9,6.638911,9.932259,3.1600964900054313e-11,1.061986672541769e-07
11,ANXA2,6.622884,7.4318104,3.5225756190525994e-11,1.061986672541769e-07
11,CD84,6.6205945,11.225118,3.5775733121301336e-11,1.061986672541769e-07
11,CLEC4A,6.6129627,10.286991,3.767036454590417e-11,1.061986672541769e-07
11,SLC37A2,6.610673,10.283689,3.825765745713622e-11,1.061986672541769e-07
11,ACP5,6.6083837,9.724241,3.8853906897873064e-11,1.061986672541769e-07
11,BHLHE40,6.5908303,7.633288,4.37373421701155e-11,1.061986672541769e-07
11,TCIRG1,6.5877776,8.96061,4.4645862130104755e-11,1.061986672541769e-07
11,IFI30,6.575567,8.6936455,4.8468197368525805e-11,1.061986672541769e-07
12,AMH,8.900571,8.332574,5.55600437275829e-19,1.217376118115069e-14
12,GATM,8.484294,5.7748356,2.170325228931421e-17,2.1294302610227525e-13
12,ADGRG1,8.41273,6.641994,4.00574496697723e-17,2.1294302610227525e-13
12,FSCN1,8.401139,4.9760957,4.421675742289985e-17,2.1294302610227525e-13
12,SERPINA5,8.390052,7.4890065,4.8592721943835344e-17,2.1294302610227525e-13
12,CLDN11,8.2436495,6.0060115,1.6703610686021247e-16,6.099880229023525e-13
12,SLC27A3,8.169314,5.354856,3.1014744000629914e-16,8.63765387357889e-13
12,SOX9,8.167298,6.4264345,3.153723289152988e-16,8.63765387357889e-13
12,INHA,8.127989,7.325651,4.3647131676485873e-16,1.0626136690705355e-12
12,SERPINF1,8.104302,6.129268,5.304901764254094e-16,1.1623570255657144e-12
13,GATM,8.458719,6.930464,2.7032915214685674e-17,5.923182052689778e-13
13,REEP6,8.205359,5.3553505,2.299011392543982e-16,2.5186819311015595e-12
13,CITED1,8.090037,8.215716,5.964634001477785e-16,3.543803520076266e-12
13,IFI27L1,8.080136,5.2615657,6.469450997355238e-16,3.543803520076266e-12
13,ABRACL,8.007914,5.1258945,1.1667038521647246e-15,5.112729620956256e-12
13,FATE1,7.983452,8.520962,1.4229695774035941e-15,5.196447735081691e-12
13,COPE,7.9403515,3.0096884,2.016091428052541e-15,6.310654182865605e-12
13,CKB,7.813963,4.1444507,5.541744121389549e-15,1.3935355467202313e-11
13,BEX1,7.809886,7.755079,5.723983351048369e-15,1.3935355467202313e-11
13,TMX4,7.736499,4.8081245,1.0219192085167162e-14,2.239127177780977e-11
14,INSL3,4.880261,13.564139,1.0594544080665857e-06,0.0026025281069075724
14,DIRAS3,4.8656745,9.888969,1.14067075268201e-06,0.0026025281069075724
14,S100A6,4.860465,10.153173,1.17110306591753e-06,0.0026025281069075724
14,S100A13,4.8583813,5.6966324,1.1834934413640416e-06,0.0026025281069075724
14,STAR,4.8583813,9.766206,1.1834934413640416e-06,0.0026025281069075724
14,RBP1,4.842753,8.001717,1.2805258237150286e-06,0.0026025281069075724
14,CYP17A1,4.827124,11.415283,1.3851869965628845e-06,0.0026025281069075724
14,CYB5A,4.826082,5.631223,1.3924494430477592e-06,0.0026025281069075724
14,IRS1,4.7937837,8.880583,1.636649395798029e-06,0.0026025281069075724
14,POR,4.7791967,5.3768907,1.7599682241159423e-06,0.0026025281069075724
15,SHISA5,7.0539,2.3077254,1.7397165983573757e-12,3.811893038660846e-08
15,RPUSD3,6.576559,3.2445927,4.814599236722662e-11,5.274634193791513e-07
15,ALPL,6.4190807,3.186891,1.3709970416036908e-10,6.836080131414318e-07
15,C1QA,6.4038725,2.8627508,1.514845962567405e-10,6.836080131414318e-07
15,MTHFD1,6.380815,2.8278754,1.7614804240828922e-10,6.836080131414318e-07
15,C1QB,6.371494,3.072483,1.8719584130567256e-10,6.836080131414318e-07
15,TCL1B,6.2969246,3.7246232,3.0360877093923577e-10,9.273127224171598e-07
15,RASD1,6.2799993,3.6951725,3.385743133283409e-10,9.273127224171598e-07
15,TCL1A,6.1978264,4.1720123,5.724832268929909e-10,1.3937422204947028e-06
15,AEN,6.1705985,3.354081,6.80319373508741e-10,1.4906477792950025e-06
16,SUPT16H,6.6245327,2.2655199,3.483479004052676e-11,5.776844738167575e-07
16,KTN1,6.5456386,1.7649817,5.924167373273346e-11,5.776844738167575e-07
16,ATP5A1,6.502311,1.3482603,7.909513127882218e-11,5.776844738167575e-07
16,SEPT7,6.4279437,1.7453015,1.2934146792007518e-10,7.085002258991919e-07
16,AK5,6.277269,4.397161,3.4457221951441473e-10,1.3901960982674406e-06
16,UBA52,6.261749,1.4016612,3.8068443200240265e-10,1.3901960982674406e-06
16,HDLBP,6.129827,2.1880531,8.797469835055547e-10,2.7537337365128873e-06
16,PWARSN,5.9814153,3.027244,2.212072304524022e-09,6.058589533053232e-06
16,WBSCR22,5.9280643,2.373378,3.065260189568234e-09,7.46254622373662e-06
16,EIF5,5.8769774,1.860553,4.1782556472170954e-09,9.154975948617378e-06
17,TUBA1B,9.8884945,2.0538304,4.6699829276913647e-23,1.023239959286455e-18
17,MYBL2,9.737607,4.4224043,2.0840445063474072e-22,2.283174958928902e-18
17,TUBB,9.649664,1.906626,4.931731358582203e-22,3.601972193263155e-18
17,RAD51,9.587612,4.5563726,9.014720379279192e-22,4.9380384557596596e-18
17,RPS26,9.515293,2.140738,1.812012911175371e-21,7.242283151732105e-18
17,DSN1,9.498329,4.0432463,2.1328431046404752e-21,7.242283151732105e-18
17,CDCA5,9.489847,4.5006714,2.313722881754586e-21,7.242283151732105e-18
17,CLSPN,9.36262,4.9506392,7.778358543077619e-21,2.1303951754671714e-17
17,FEN1,9.255034,3.9817474,2.141615198243852e-20,5.213881178746783e-17
17,KIF2C,9.232714,4.799549,2.6386060427784338e-20,5.4692020733971225e-17
18,DCN,13.667814,10.654705,1.580721332010572e-42,2.6491414055684325e-38
