group,names,scores,logfoldchanges,pvals,pvals_adj
0,ARHGDIB,12.943044,10.41316,2.572334900859457e-38,1.9372074738641235e-34
0,LAPTM5,12.941082,11.083018,2.638866445989018e-38,1.9372074738641235e-34
0,ITGB2,12.94069,10.501301,2.652376624340455e-38,1.9372074738641235e-34
0,B2M,12.837123,7.5751576,1.0157923516251044e-37,5.077851697404591e-34
0,FCER1G,12.826923,9.385399,1.1587448535905687e-37,5.077851697404591e-34
0,CD74,12.717473,9.787821,4.729085303138712e-37,1.726983134617872e-33
0,PTPRC,12.643132,10.621193,1.2209082705951535e-36,3.8216173024300586e-33
0,ACTB,12.560946,2.5604527,3.461666714788764e-36,8.79036138899022e-33
0,CTSS,12.557612,9.461126,3.6106637077683344e-36,8.79036138899022e-33
0,TMSB4X,12.544078,4.3695717,4.283724161451701e-36,9.386068010156822e-33
1,HBE1,10.448514,7.89854,1.488391405068994e-25,3.261214407646673e-21
1,HBZ,10.342921,7.325751,4.505905832130007e-25,4.93644513439003e-21
1,TXN,10.212524,3.3359897,1.742713860939819e-24,1.2728201135684125e-20
1,RPS14,10.066536,2.1097782,7.766510260342258e-24,4.2543001578589806e-20
1,SNRPD2,9.856768,1.8043816,6.407906994472941e-23,2.808073003117932e-19
1,SLIRP,9.617234,1.9774418,6.762485753149699e-22,2.469547088954384e-18
1,PSMB6,9.563848,2.7280214,1.1345863930469117e-21,3.4975945157521165e-18
1,RBM8A,9.543296,2.0034866,1.383638238284901e-21,3.4975945157521165e-18
1,TCL1A,9.523453,5.995672,1.6751873527541322e-21,3.4975945157521165e-18
1,CRIP1,9.51046,5.493755,1.8982074730210485e-21,3.4975945157521165e-18
10,DCN,13.667814,10.654705,1.580721332010572e-42,2.6491414055684325e-38
10,SPARCL1,13.636842,10.452556,2.418092652611412e-42,2.6491414055684325e-38
10,COL3A1,13.540278,9.693571,9.044515302114567e-42,6.605812492821075e-38
10,COL1A1,13.51878,9.7806635,1.2116888492488783e-41,6.637328593973043e-38
10,COL15A1,13.417663,9.231011,4.765088249029411e-41,2.088156972489669e-37
10,DLK1,13.330392,7.2221503,1.5408709191277195e-40,5.627003784834576e-37
10,FXYD6,13.306342,5.2165303,2.126409478678131e-40,6.655965441045218e-37
10,C7,13.18573,9.499922,1.0602335056883737e-39,2.903847042892245e-36
10,PDGFRA,12.948331,8.858022,2.401177157549106e-38,5.845799188784275e-35
10,MALAT1,12.719314,3.3666563,4.6190087344231235e-37,1.0120710037994506e-33
11,MAGEC2,22.523008,7.7092533,2.470175843068131e-112,5.412402289746582e-108
11,MAGEB2,22.464178,7.442865,9.301749909334177e-112,1.0190532113171058e-107
11,DNAJB6,22.29178,2.8220708,4.4397586982827405e-110,3.2426517612691037e-106
11,SIX1,22.05064,7.979358,9.418084972769424e-108,5.1589914959587715e-104
11,DPPA2,21.920265,6.094188,1.664832028286719e-106,7.295626914358059e-103
11,HOXC9,21.639797,7.276339,7.583570411647832e-104,2.7693935214935935e-100
11,RHOXF1,21.607258,7.1464787,1.53499209526497e-103,4.702283340039476e-100
11,KRBOX1,21.602085,6.384089,1.7168667208395695e-103,4.702283340039476e-100
11,HSF2,21.576225,4.4445724,3.004103529311772e-103,7.313656936750027e-100
11,LINC01511,21.390144,7.608249,1.650443738337726e-101,3.2875338864289014e-98
12,FGFR3,7.9763265,5.0469513,1.5075270506421539e-15,3.3031425206620233e-11
12,DNAJA4,7.661293,4.8427157,1.8407046978380875e-14,1.1640547681878021e-10
12,CDK17,7.6428256,4.311813,2.1250600487203723e-14,1.1640547681878021e-10
12,DUSP22,7.5670543,4.3052254,3.817820101569555e-14,1.4812665703290518e-10
12,ELAVL2,7.5591784,4.1173797,4.056227201850354e-14,1.4812665703290518e-10
12,ARID3B,7.43398,4.415676,1.053780320844402e-13,2.886172576252712e-10
12,POLRMT,7.3658133,3.658275,1.7607038673933099e-13,3.8578782438454815e-10
